investigation,regime,month,horizon,n,median_forward_return,mean_forward_return,mfe_median,mae_median,p_plus_1R_before_minus_1R,p_minus_1R_before_plus_1R,p_neither,future_vol_median
08_volume_regime,ALL,2024-08,12h,8928,0.00019847778189685528,-0.001239405739014651,0.011123342036194694,0.013063659255172222,0.396505376344086,0.4807347670250896,0.12275985663082438,0.02909111262468804
08_volume_regime,ALL,2024-09,1h,8640,1.900958799316843e-05,0.00010957111289747723,0.0022327355503837243,0.0022829560575167718,0.048726851851851855,0.04583333333333333,0.9054398148148148,0.005443627924990688
08_volume_regime,ALL,2024-09,4h,8640,0.00022184879455400264,0.00046990086950369895,0.0047363018157805525,0.004980874296895588,0.21354166666666666,0.20590277777777777,0.5805555555555556,0.011490070813354267
08_volume_regime,ALL,2024-09,12h,8640,0.0009091241292048524,0.0015858753452226708,0.009026299686663686,0.008833858399672379,0.39143518518518516,0.3940972222222222,0.2144675925925926,0.02190367771475559
08_volume_regime,ALL,2024-10,1h,8928,0.00011152585916929247,0.0001496506893653184,0.0020370569858961796,0.0019581306959067235,0.035842293906810034,0.038418458781362005,0.925739247311828,0.004837495015192324
08_volume_regime,ALL,2024-10,4h,8928,0.0004403619224778721,0.00053955112863744,0.0045382125699198195,0.0040039492843494395,0.18906810035842295,0.16263440860215053,0.6482974910394266,0.010431959975830846
08_volume_regime,ALL,2024-10,12h,8928,0.00118509825569868,0.0015165804951164767,0.008753990473147066,0.007261577464001967,0.4128584229390681,0.33747759856630827,0.24966397849462366,0.019963731799554678
08_volume_regime,ALL,2024-11,1h,8640,0.00032556245366266445,0.0004565900402762749,0.0028840030038950193,0.0027323271457819764,0.08854166666666667,0.08564814814814815,0.8258101851851852,0.006631207977840114
08_volume_regime,ALL,2024-11,4h,8640,0.0007812257834576286,0.001856080087506661,0.006176265761134392,0.005436195674401179,0.30162037037037037,0.24328703703703702,0.4550925925925926,0.01424106450695732
08_volume_regime,ALL,2024-11,12h,8640,0.0025056931875048205,0.005630719834768837,0.013134286818384577,0.009689756394243076,0.4681712962962963,0.39837962962962964,0.13344907407407408,0.027072766375069262
08_volume_regime,ALL,2024-12,1h,8916,7.052709658628142e-05,-2.448424385296507e-05,0.0026018396634464036,0.0027019738786142056,0.063257065948856,0.08221175414984298,0.854531179901301,0.006224717838626221
08_volume_regime,ALL,2024-12,4h,8880,0.00025695799177738454,-7.855735157109397e-05,0.00568323889113187,0.005589231396545824,0.22274774774774775,0.2768018018018018,0.5004504504504504,0.013088951799035095
08_volume_regime,ALL,2024-12,12h,8784,0.0006071651724317562,-0.0001810362299560422,0.010848320711293158,0.010685975687733273,0.44364754098360654,0.41928506375227687,0.13706739526411657,0.027823828688815153
08_volume_regime,vol_Q1,2024-01,1h,1841,6.854093484953694e-05,1.2652073937877864e-05,0.0024647087434792603,0.0025823765656728392,0.048343291689299295,0.051059206952743075,0.9005975013579577,0.006035353324329655
08_volume_regime,vol_Q1,2024-01,4h,1841,0.0005100150928243341,0.0007478605991187632,0.004925101109076513,0.005394224699576844,0.2265073329712113,0.22487778381314502,0.5486148832156437,0.01268763085833356
08_volume_regime,vol_Q1,2024-01,12h,1841,0.00031818378552572746,0.0011484309713082677,0.01000356722586715,0.010601208397555517,0.3981531776208582,0.4492123845736013,0.15263443780554048,0.021783540428255182
08_volume_regime,vol_Q1,2024-02,1h,1675,0.00016385978014432645,0.0005379320240795522,0.002165841343970465,0.00191215501057862,0.05373134328358209,0.04417910447761194,0.9020895522388059,0.004883073937877933
08_volume_regime,vol_Q1,2024-02,4h,1675,0.0011261784260896412,0.002118394481904027,0.005456219341742674,0.003908657231143975,0.24298507462686567,0.13074626865671643,0.626268656716418,0.010432187840502575
08_volume_regime,vol_Q1,2024-02,12h,1675,0.0033531314456243244,0.006715836011790589,0.011366781438811202,0.006622591805878875,0.47940298507462686,0.27044776119402986,0.2501492537313433,0.01874173876328266
08_volume_regime,vol_Q1,2024-03,1h,1531,0.0002895387605441613,0.000272233740283021,0.0033349566683469334,0.0029913585484555583,0.10254735467015023,0.13128674069235793,0.7661659046374918,0.007547420349043093
08_volume_regime,vol_Q1,2024-03,4h,1531,0.0013789545440121564,0.0013219783393941054,0.007313957064332133,0.00539677057248944,0.33442194644023515,0.2769431743958197,0.3886348791639451,0.0154745585871486
08_volume_regime,vol_Q1,2024-03,12h,1531,0.0028030645850989355,0.0029069955079063852,0.013897807080406999,0.011103726843104345,0.5160026126714565,0.37491835401698237,0.10907903331156107,0.030119405208152327
08_volume_regime,vol_Q1,2024-04,1h,2211,-8.078574173686626e-05,3.8429162718186114e-05,0.002648433271501105,0.002821786525070813,0.07507914970601538,0.07869742198100407,0.8462234283129806,0.006700279876159452
08_volume_regime,vol_Q1,2024-04,4h,2211,-0.00014759530536034848,-0.0002590733725178854,0.006037886872998888,0.006015093099380198,0.2573496155585708,0.3034825870646766,0.4391677973767526,0.014255156208793689
08_volume_regime,vol_Q1,2024-04,12h,2211,-6.506692162611127e-05,-0.0021974374064819926,0.010377375814631717,0.013187084302115681,0.4228855721393035,0.4925373134328358,0.0845771144278607,0.02784091668205738
08_volume_regime,vol_Q1,2024-05,1h,2402,-0.0001321572878409949,-4.6994282628574154e-05,0.002221571711009118,0.0023375813281234503,0.040383014154870944,0.05745212323064113,0.9021648626144879,0.005352015294396391
08_volume_regime,vol_Q1,2024-05,4h,2402,0.0005895530606058186,0.0004800687539682384,0.004829856942969557,0.004932603683899028,0.19858451290591175,0.22148209825145712,0.5799333888426311,0.011587055143056989
08_volume_regime,vol_Q1,2024-05,12h,2402,0.0015384775147468943,0.0027301216046378986,0.009318129113689677,0.007525924757530833,0.42173189009159034,0.3642797668609492,0.21398834304746045,0.02021360043375621
08_volume_regime,vol_Q1,2024-06,1h,2320,3.1937932328141017e-05,1.8115408476412046e-05,0.0014628356564080347,0.0015535253989208408,0.023706896551724137,0.023706896551724137,0.9525862068965517,0.003848721898632259
08_volume_regime,vol_Q1,2024-06,4h,2320,8.128463981127432e-06,-0.0002041203288447961,0.003213716282404744,0.003178708664803742,0.1314655172413793,0.14396551724137932,0.7245689655172414,0.0083594981258641
08_volume_regime,vol_Q1,2024-06,12h,2320,0.00035577687777577083,-0.0013296961136412323,0.006213106418634262,0.0061379084705945886,0.27844827586206894,0.30689655172413793,0.4146551724137931,0.016827335037527393
08_volume_regime,vol_Q1,2024-07,1h,2531,6.943963427308297e-05,4.038465033407007e-05,0.002502821397478483,0.0023643238237816,0.05966021335440538,0.06400632161201106,0.8763334650335836,0.005918070782900659
08_volume_regime,vol_Q1,2024-07,4h,2531,0.0003856740872960618,0.00018742855761530626,0.005617657701556533,0.005269623044586891,0.23943105491900435,0.26787830896878706,0.4926906361122086,0.013022173641474115
08_volume_regime,vol_Q1,2024-07,12h,2531,0.0006005380394100701,0.00041039910837109447,0.010611646894783222,0.011066315299466667,0.44843935203476887,0.46503358356380875,0.08652706440142237,0.024695136274051756
08_volume_regime,vol_Q1,2024-08,1h,2625,2.7530971175915298e-05,-4.8986160308481565e-05,0.002626865711957471,0.002791136952140949,0.06438095238095239,0.09180952380952381,0.8438095238095238,0.006508685328667887
08_volume_regime,vol_Q1,2024-08,4h,2625,-0.00016617103431793012,-0.0004568838321716516,0.005698231692796485,0.006074141752533735,0.22742857142857142,0.2998095238095238,0.47276190476190477,0.013642834403606698
08_volume_regime,vol_Q1,2024-08,12h,2625,-0.00015133441344550302,-0.0017995734293760487,0.010584173301044109,0.012249262504738678,0.39276190476190476,0.4807619047619048,0.12647619047619046,0.02775496341682322
08_volume_regime,vol_Q1,2024-09,1h,2705,0.00012144754381115952,0.0002166247533491996,0.002122719358130576,0.00208785505518283,0.03992606284658041,0.03512014787430684,0.9249537892791128,0.005121005567340988
08_volume_regime,vol_Q1,2024-09,4h,2705,0.0003041599001614159,0.0005697859591538987,0.0046898417519094515,0.0047244710932592415,0.20147874306839186,0.18595194085027728,0.6125693160813309,0.011329044411909373
08_volume_regime,vol_Q1,2024-09,12h,2705,0.0005438032487214972,0.0011404520276407201,0.008683317771553067,0.00883372768624413,0.39075785582255085,0.37929759704251387,0.2299445471349353,0.021795602037291608
08_volume_regime,vol_Q1,2024-10,1h,2533,0.000244489301574502,0.0002034744187100863,0.0019163472754542,0.0017732089107657112,0.0284247927358863,0.03316225819186735,0.9384129490722464,0.004481299726452742
08_volume_regime,vol_Q1,2024-10,4h,2533,0.00041555672020354706,0.00045349686473692525,0.004290925672594703,0.0038089772622512674,0.17173312277931307,0.1551519936833794,0.6731148835373075,0.009971406297433512
08_volume_regime,vol_Q1,2024-10,12h,2533,0.0011322768073269707,0.0015951322610593325,0.007988046621046907,0.006933838849619844,0.3904461113304382,0.31898934070272406,0.2905645479668377,0.019295620652260363
08_volume_regime,vol_Q1,2024-11,1h,1867,0.00021228904860359776,0.00012040056986653726,0.0026918012959324944,0.002610233163011122,0.05838243170862346,0.08248527048741296,0.8591322978039636,0.0061630483346740315
08_volume_regime,vol_Q1,2024-11,4h,1867,0.0006967359278200469,0.0014194204108991468,0.005596196561577171,0.005193497338512487,0.2779860739153723,0.23942153186930906,0.4825923942153187,0.013206143825367472
08_volume_regime,vol_Q1,2024-11,12h,1867,0.003644204737927925,0.0071241244762731675,0.013613485405497006,0.008842560889306128,0.4654525977504017,0.38564542046063205,0.14890198178896624,0.02547790450583282
08_volume_regime,vol_Q1,2024-12,1h,2098,-7.074872721068992e-05,-0.00029490098308212115,0.002338073273742136,0.0027480699717299384,0.053860819828408006,0.06816015252621545,0.8779790276453765,0.005914910600730924
08_volume_regime,vol_Q1,2024-12,4h,2084,-3.753549403356926e-05,-0.0006703180505344049,0.0050248485399641,0.00559989792343768,0.18618042226487524,0.28934740882917465,0.52447216890595,0.012467523214148398
08_volume_regime,vol_Q1,2024-12,12h,2056,0.00012769479522400928,-0.0006881700123446766,0.010115160452557226,0.01070577713925347,0.42120622568093385,0.4382295719844358,0.14056420233463035,0.02541984461139718
08_volume_regime,vol_Q1_bull,2024-01,1h,932,-0.00028748846955484186,1.0875968316941136e-05,0.002262750812045189,0.0026122354681037407,0.0611587982832618,0.034334763948497854,0.9045064377682404,0.005846054789585945
08_volume_regime,vol_Q1_bull,2024-01,4h,932,-0.00035178879167951926,0.0007903240147586123,0.004428061653977466,0.0053317379780905005,0.22854077253218885,0.1888412017167382,0.5826180257510729,0.011815211900745233
08_volume_regime,vol_Q1_bull,2024-01,12h,932,-0.00047015648931475473,0.0026778746516616264,0.01056182474007139,0.008986561282648742,0.41094420600858367,0.4002145922746781,0.1888412017167382,0.02178919125450956
08_volume_regime,vol_Q1_bull,2024-02,1h,964,4.124759133794509e-05,0.0004784079953304935,0.002294318453845645,0.002161568151509141,0.06327800829875518,0.052904564315352696,0.8838174273858921,0.005207159211929503
08_volume_regime,vol_Q1_bull,2024-02,4h,964,0.0007774892224546859,0.0022854846648733954,0.005577025417181858,0.00420624839964745,0.28526970954356845,0.12966804979253113,0.5850622406639004,0.011266558875479386
08_volume_regime,vol_Q1_bull,2024-02,12h,964,0.003669043344622258,0.006236704461955763,0.01148255365226114,0.006846751902627735,0.5062240663900415,0.2697095435684647,0.22406639004149378,0.019116228576015852
08_volume_regime,vol_Q1_bull,2024-03,1h,790,0.0005795861189151763,0.0009178637630330615,0.0034052708617060556,0.002624624648609575,0.10886075949367088,0.07215189873417721,0.8189873417721519,0.007148954485072471
08_volume_regime,vol_Q1_bull,2024-03,4h,790,0.0024092043159472665,0.0022605199906074514,0.008307719444218709,0.004701472908342386,0.3822784810126582,0.22278481012658227,0.3949367088607595,0.015061355758587244
08_volume_regime,vol_Q1_bull,2024-03,12h,790,0.0038942965368463645,0.004199255080856679,0.01438964505053597,0.010127959401508346,0.5721518987341773,0.34050632911392403,0.08734177215189873,0.030595081103961093
08_volume_regime,vol_Q1_bull,2024-04,1h,1055,-0.00010284345723077237,0.00016540947306230237,0.002532503608157155,0.0027646498744914316,0.06540284360189573,0.061611374407582936,0.8729857819905213,0.006272703944172619
08_volume_regime,vol_Q1_bull,2024-04,4h,1055,-0.0005215811735591602,9.65797021959391e-05,0.005787362575926824,0.005446603902584335,0.25876777251184835,0.2663507109004739,0.47488151658767774,0.013259112446192482
08_volume_regime,vol_Q1_bull,2024-04,12h,1055,-0.0004031048812691562,-0.003051843650880464,0.010420020099054073,0.011387473778843304,0.44360189573459713,0.46350710900473935,0.09289099526066351,0.024567270258612724
08_volume_regime,vol_Q1_bull,2024-05,1h,1257,-0.0003517885675587973,-0.0002341315826538553,0.0019771850609029418,0.0022735566856116884,0.04295942720763723,0.05250596658711217,0.9045346062052506,0.005243858147714611
08_volume_regime,vol_Q1_bull,2024-05,4h,1257,-0.00028840156265386163,-8.855656410552928e-05,0.0044921632649659315,0.005028567835839048,0.21797931583134447,0.21241050119331742,0.569610182975338,0.011817058625489804
08_volume_regime,vol_Q1_bull,2024-05,12h,1257,0.0008753829161851634,0.0021655853882081117,0.009208605381010315,0.007298850491915809,0.4049323786793954,0.3818615751789976,0.21320604614160701,0.021432173791057715
08_volume_regime,vol_Q1_bull,2024-06,1h,1081,-4.9675820384287306e-05,5.105341405334454e-05,0.001284294399936492,0.0014392549738958538,0.02312673450508788,0.01572617946345976,0.9611470860314524,0.0032925531914893102
08_volume_regime,vol_Q1_bull,2024-06,4h,1081,-0.00021716861489728956,-0.00022697576784632323,0.0031906628216802346,0.0029028544839715398,0.12488436632747456,0.1091581868640148,0.7659574468085106,0.007916275840993905
08_volume_regime,vol_Q1_bull,2024-06,12h,1081,0.0007974480481056645,-0.0009122410713943704,0.006112412508991749,0.00573838394557169,0.25716928769657726,0.26549491211840887,0.47733580018501387,0.01537082892399445
08_volume_regime,vol_Q1_bull,2024-07,1h,1370,-0.00013656006073214932,0.000209713407305551,0.0023923630993168965,0.0022547032670746647,0.07153284671532846,0.04671532846715328,0.8817518248175182,0.005892209715801806
08_volume_regime,vol_Q1_bull,2024-07,4h,1370,0.000740083883734366,0.000966926765149923,0.0061002876724842725,0.0048256479487178705,0.2941605839416058,0.2364963503649635,0.46934306569343065,0.013248164671219313
08_volume_regime,vol_Q1_bull,2024-07,12h,1370,0.001811122578226132,0.0007558406528274413,0.011759959107501716,0.010329152948432174,0.49635036496350365,0.4248175182481752,0.07883211678832117,0.025747218619907794
08_volume_regime,vol_Q1_bull,2024-08,1h,1300,-0.00011982290868756129,-0.00012449318805462842,0.0025078729341390105,0.0025813233085503207,0.07,0.07538461538461538,0.8546153846153847,0.0062733811549448215
08_volume_regime,vol_Q1_bull,2024-08,4h,1300,-0.0005851411633872594,-0.00045695869929543876,0.005599457185151979,0.0056455285298102065,0.24153846153846154,0.28307692307692306,0.4753846153846154,0.01355386396432633
08_volume_regime,vol_Q1_bull,2024-08,12h,1300,-0.0006364143823504587,-0.0013906053812417114,0.009992367590426987,0.011577495491111534,0.3984615384615385,0.43153846153846154,0.17,0.02910221598785281
08_volume_regime,vol_Q1_bull,2024-09,1h,1377,-0.00012275157997088115,8.188729640996489e-05,0.0019802128818400266,0.002069985784654116,0.05228758169934641,0.03558460421205519,0.9121278140885984,0.005136571200709068
08_volume_regime,vol_Q1_bull,2024-09,4h,1377,6.350740241911623e-05,0.0003139840314343903,0.004502486409288631,0.004685123212655906,0.23093681917211328,0.19680464778503995,0.5722585330428468,0.011465472470776514
08_volume_regime,vol_Q1_bull,2024-09,12h,1377,-0.0002611363313295145,0.0008272010348403209,0.00865177928629679,0.008339294021681432,0.40305010893246185,0.39215686274509803,0.2047930283224401,0.02185097403470897
08_volume_regime,vol_Q1_bull,2024-10,1h,1384,0.000154132345365543,0.00011118507612383556,0.0018360109270225689,0.0017013345336240882,0.03106936416184971,0.029624277456647398,0.9393063583815029,0.004349225134197219
08_volume_regime,vol_Q1_bull,2024-10,4h,1384,0.00012911561372475067,0.0005484064775809781,0.004314462175032507,0.0035336771674004397,0.18208092485549132,0.12789017341040462,0.690028901734104,0.009449203611959247
08_volume_regime,vol_Q1_bull,2024-10,12h,1384,0.0017124592690432872,0.0023901626599448222,0.009407006141241792,0.0064850330101159925,0.43786127167630057,0.2947976878612717,0.26734104046242774,0.019455913242369227
08_volume_regime,vol_Q1_bull,2024-11,1h,999,5.627868354673993e-06,0.00012930299363602684,0.0026490969993033797,0.0027304977004072306,0.07107107107107107,0.08408408408408409,0.8448448448448449,0.006309468694432633
08_volume_regime,vol_Q1_bull,2024-11,4h,999,0.0003372939405408282,0.0014219760499117476,0.006171336672553318,0.005622663215415602,0.3163163163163163,0.24624624624624625,0.43743743743743746,0.013939750137750367
08_volume_regime,vol_Q1_bull,2024-11,12h,999,0.0022756917756139305,0.00679225602737234,0.013830785115090727,0.010243024829048819,0.48848848848848847,0.4094094094094094,0.1021021021021021,0.027393346172583818
08_volume_regime,vol_Q1_bull,2024-12,1h,991,-0.0002371058471344334,-0.00019576464002118613,0.002149839147115973,0.0026091888714038225,0.04339051463168517,0.04137235116044399,0.9152371342078708,0.005369349249003344
08_volume_regime,vol_Q1_bull,2024-12,4h,991,-0.00012191313838538775,-0.0008102925845189167,0.005029295422157132,0.005525602814614672,0.16044399596367306,0.27547931382441976,0.5640766902119072,0.011336553849795117
08_volume_regime,vol_Q1_bull,2024-12,12h,979,-0.0009283853546383503,-0.0012494355335757905,0.010135419052955896,0.010997955713880847,0.42696629213483145,0.4606741573033708,0.11235955056179775,0.024604652874813695
08_volume_regime,vol_Q1_bear,2024-01,1h,909,0.0004390474752140605,1.4473119525020912e-05,0.0026722104911458544,0.002568346136854749,0.0352035203520352,0.06820682068206821,0.8965896589658966,0.00624194725265556
08_volume_regime,vol_Q1_bear,2024-01,4h,909,0.0010751579522960686,0.0007043227516200398,0.0054279094176015175,0.005589954590962343,0.22442244224422442,0.26182618261826185,0.5137513751375138,0.013367460009424929
08_volume_regime,vol_Q1_bear,2024-01,12h,909,0.0009003087712202706,-0.00041971150403752983,0.009591772572175028,0.011428192923942038,0.385038503850385,0.49944994499449946,0.11551155115511551,0.021757062048362908
08_volume_regime,vol_Q1_bear,2024-02,1h,711,0.0003205804654040634,0.0006186368956886838,0.0019930763919451255,0.0016283801525781572,0.040787623066104076,0.03234880450070324,0.9268635724331927,0.0044379033859568585
08_volume_regime,vol_Q1_bear,2024-02,4h,711,0.0016714452879753594,0.001891847454643168,0.005385108844227826,0.003454183723320625,0.18565400843881857,0.13220815752461323,0.6821378340365682,0.009648495208380445
08_volume_regime,vol_Q1_bear,2024-02,12h,711,0.0028982055642043925,0.007365460222818398,0.011118789351919123,0.006395042813771901,0.4430379746835443,0.2714486638537271,0.28551336146272854,0.0182657906151477
08_volume_regime,vol_Q1_bear,2024-03,1h,741,0.00017395725220170632,-0.00041608976575278477,0.003238480312309777,0.0033356497567755827,0.09581646423751687,0.19433198380566802,0.7098515519568152,0.007957500515247674
08_volume_regime,vol_Q1_bear,2024-03,4h,741,0.0007021079824702792,0.0003213738799358825,0.006334938672180268,0.006112619871246561,0.2834008097165992,0.33468286099865047,0.38191632928475033,0.015679503097734998
08_volume_regime,vol_Q1_bear,2024-03,12h,741,0.001680332156841935,0.0015292828727771922,0.013362879538177275,0.011416184971098309,0.45614035087719296,0.4116059379217274,0.13225371120107962,0.0296555112024435
08_volume_regime,vol_Q1_bear,2024-04,1h,1156,-7.076947361939201e-05,-7.745684715468815e-05,0.002811237956765189,0.0029028967053723043,0.08391003460207612,0.09429065743944637,0.8217993079584776,0.0072892647997420245
08_volume_regime,vol_Q1_bear,2024-04,4h,1156,0.00030404194552835495,-0.0005836529519496199,0.00613770199352992,0.006562868054723614,0.2560553633217993,0.3373702422145329,0.40657439446366783,0.016055650949805628
08_volume_regime,vol_Q1_bear,2024-04,12h,1156,0.0004107683201574064,-0.001417680842606224,0.01031965730526685,0.015542335313511124,0.4039792387543253,0.5190311418685121,0.07698961937716263,0.03104980307216928
08_volume_regime,vol_Q1_bear,2024-05,1h,1145,0.0001941433900196632,0.00015844815067428907,0.0023822334887255714,0.002413271964042063,0.03755458515283843,0.062882096069869,0.8995633187772926,0.005437109146369911
08_volume_regime,vol_Q1_bear,2024-05,4h,1145,0.001564186343969265,0.0011043150638535885,0.005386676989964645,0.004802898550724577,0.17729257641921398,0.2314410480349345,0.5912663755458515,0.011463239868030512
08_volume_regime,vol_Q1_bear,2024-05,12h,1145,0.002599945393767511,0.0033498788308843975,0.009351482135700362,0.007800482816465393,0.440174672489083,0.34497816593886466,0.21484716157205241,0.01942699053576975
08_volume_regime,vol_Q1_bear,2024-06,1h,1239,0.00013608876562720695,-1.062227031992696e-05,0.0015842456198509325,0.0016680752199130788,0.024213075060532687,0.03066989507667474,0.9451170298627926,0.004064013078294788
08_volume_regime,vol_Q1_bear,2024-06,4h,1239,0.0002499611137034563,-0.00018417946559971875,0.0032192443791674297,0.0036468343982025697,0.13720742534301855,0.17433414043583534,0.688458434221146,0.009147200997972877
08_volume_regime,vol_Q1_bear,2024-06,12h,1239,-0.0001392258809936875,-0.0016939163724538702,0.006327763634925265,0.006760022860272885,0.2970137207425343,0.34301856335754644,0.35996771589991927,0.017800760210424146
08_volume_regime,vol_Q1_bear,2024-07,1h,1161,0.00035633236010057523,-0.00015942619983899532,0.002630590003757982,0.0025187669451017802,0.04565030146425495,0.08440999138673558,0.8699397071490095,0.005925102055451603
08_volume_regime,vol_Q1_bear,2024-07,4h,1161,0.0002091911143151659,-0.0007323927553239052,0.004946446459123788,0.006080559102960348,0.1748492678725237,0.3049095607235142,0.5202411714039621,0.012827655696158624
08_volume_regime,vol_Q1_bear,2024-07,12h,1161,-0.0008557108714892792,2.772135153871739e-06,0.009511740588892925,0.012852992985846856,0.39190353143841516,0.512489233419466,0.09560723514211886,0.02400851414021726
08_volume_regime,vol_Q1_bear,2024-08,1h,1325,0.00018736108491457237,2.5096206536794593e-05,0.002742812611177925,0.0030238529142490034,0.05886792452830188,0.1079245283018868,0.8332075471698113,0.0066589200363411614
08_volume_regime,vol_Q1_bear,2024-08,4h,1325,0.00044108397880671113,-0.00045681037763510573,0.005747414142404983,0.006766756950281727,0.21358490566037736,0.31622641509433963,0.470188679245283,0.014116175184857091
08_volume_regime,vol_Q1_bear,2024-08,12h,1325,0.0004182716671354836,-0.0022008250992437022,0.011128647376635437,0.01309264116691522,0.38716981132075473,0.5290566037735849,0.08377358490566038,0.02742528188026046
08_volume_regime,vol_Q1_bear,2024-09,1h,1328,0.0003698988816221993,0.00035633369778092117,0.002301705140042687,0.002102430647738962,0.02710843373493976,0.03463855421686747,0.9382530120481928,0.005101040226335887
08_volume_regime,vol_Q1_bear,2024-09,4h,1328,0.0005238774387791301,0.0008350263616160697,0.004820175446206276,0.004742075486445951,0.17093373493975902,0.1746987951807229,0.6543674698795181,0.010899144921741063
08_volume_regime,vol_Q1_bear,2024-09,12h,1328,0.0010829109494722156,0.0014652612272537855,0.008692412728039,0.009217869741024398,0.37801204819277107,0.36596385542168675,0.2560240963855422,0.0214646780373489
08_volume_regime,vol_Q1_bear,2024-10,1h,1149,0.0003618421647766379,0.0003146393013379114,0.0020274729085403287,0.001824205897612674,0.025239338555265448,0.03742384682332463,0.9373368146214099,0.004705545682846662
